"Id rejestru"|"Typ praktyki"|"Numer uchwały wykr."|"Data uchwały wykr."|"Numer ksiegi"|"Nazwa"|"Izba kod"|"Izba opis"|"Numer wpisu do rejestru przedsiebiorcow"|"Forma organizacyjno - prawna kod"|"Forma organizacyjno - prawna opis"|"Data rozp. dzialalnosci"|"Data rozp. dzialalnosci art. 104"|"Data zak. dzialalnosci"
"70166"|"Grupowa"|""|""|"000000069248"|""|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|""|""|"2009-03-31"|""|""
"70176"|"Grupowa"|""|""|"000000024954"|"""AWIDENT"" IWONA GOŁAWSKA-WOLNY I ANNA ROGOWSKA LEKARSKA SPOŁKA PARTNERSKA - LEKARZE STOMATOLODZY"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"1000"|"1000 - spółka partnerska"|"2009-03-31"|""|""
"70271"|"Grupowa"|""|""|"000000069352"|"ORCHIDEA DENT K. Bartecka, M. Dobrowolska-Zarzycka Lekarze dentyści, spółka partnerska"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"1000"|"spółka partnerska"|"2009-10-23"|""|""
"70272"|"Grupowa"|""|""|"000000069353"|"Gabinet Dentystyczny Agnieszka i Sebastian Pałczyńscy Spółka Cywilna"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2009-10-23"|""|""
"70343"|"Grupowa"|""|""|"000000069424"|""|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|""|""|"2004-04-13"|""|""
"70364"|"Grupowa"|""|""|"000000069445"|"""GENESIS"" Arkadiusz Wołoch, Justyna Wołoch s.c."|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2010-03-23"|""|""
"70436"|"Grupowa"|""|""|"000000069517"|"LARGO MEDICAL Iwona Kędzierska,  Krzysztof Tomasz Kędzierski- Spółka Cywilna"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2010-09-14"|""|""
"70569"|"Grupowa"|""|""|"000000069650"|"Gabinety Lekarskie Małgorzata i Grzegorz Tomczyk s.c."|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"0800 - spółka cywilna"|"2011-04-05"|""|""
"70732"|"Grupowa"|""|""|"000000069813"|"""UNITIS"" Spółka Cywilna Joanna Adamczyk-Dubiel, Paweł Dubiel"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2011-12-06"|""|""
"70733"|"Grupowa"|""|""|"000000069814"|""|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|""|""|"2011-12-06"|""|""
"70765"|"Grupowa"|""|""|"000000069846"|"""STOMATOLOGIA"" A. W. KIDYBIŃSCY SPÓŁKA JAWNA"|"58"|"Okręgowa Izba Lekarska w Lublinie"|"0210654"|"0900"|"spółka jawna"|"2011-12-20"|""|""
"70807"|"Grupowa"|""|""|"000000069888"|"Tomasz Mazurek i Partnerzy - Lekarze Ginekolodzy i Położnicy"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"1000"|"spółka partnerska"|"2012-01-17"|""|""
"70878"|"Grupowa"|""|""|"000000069959"|"Gabinet Stomatologiczny Grażyna i Wacław Paszek s.c"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-03-13"|""|""
"70914"|"Grupowa"|""|""|"000000069995"|"Grupowa Praktyka Lekarska s.c. U. M. Bieleccy"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-03-20"|""|""
"70974"|"Grupowa"|""|""|"000000070055"|"AMICO DENTAL s.c. MiJ Majewscy"|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-04-17"|""|""
"70975"|"Grupowa"|""|""|"000000070056"|"Roztoczańska Szkoła Ultrasonografii s.c."|"58"|"Okręgowa Izba Lekarska w Lublinie"|""|"0800"|"spółka cywilna"|"2012-04-16"|""|""
"71754"|"Grupowa"|""|""|"000000070834"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1998-11-06"|""|""
"71793"|"Grupowa"|""|""|"000000070873"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1998-12-22"|""|""
"71801"|"Grupowa"|""|""|"000000070881"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1999-10-19"|""|""
"72597"|"Grupowa"|""|""|"000000071677"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2000-11-10"|""|""
"72599"|"Grupowa"|""|""|"000000071679"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1998-11-20"|""|""
"72617"|"Grupowa"|""|""|"000000071697"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1998-10-23"|""|""
"72853"|"Grupowa"|""|""|"000000071933"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1909-10-23"|""|""
"72870"|"Grupowa"|""|""|"000000071950"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1999-02-26"|""|""
"72932"|"Grupowa"|""|""|"000000072012"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1999-02-26"|""|""
"72933"|"Grupowa"|""|""|"000000072013"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1999-02-26"|""|""
"72956"|"Grupowa"|""|""|"000000072036"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2000-01-07"|""|""
"73467"|"Grupowa"|""|""|"000000072547"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2000-10-06"|""|""
"73468"|"Grupowa"|""|""|"000000072548"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2001-04-06"|""|""
"73469"|"Grupowa"|""|""|"000000072549"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2001-12-07"|""|""
"73470"|"Grupowa"|""|""|"000000072550"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2001-10-05"|""|""
"73637"|"Grupowa"|""|""|"000000072717"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2002-06-21"|""|""
"73698"|"Grupowa"|""|""|"000000072778"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1998-11-20"|""|""
"73762"|"Grupowa"|""|""|"000000072842"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2002-11-06"|""|""
"73763"|"Grupowa"|""|""|"000000072843"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2000-11-10"|""|""
"73773"|"Grupowa"|""|""|"000000072853"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2002-11-06"|""|""
"73861"|"Grupowa"|""|""|"000000072941"|"Mag-Med Centrum Medyczne"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2003-02-14"|""|""
"74101"|"Grupowa"|""|""|"000000073181"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2003-09-12"|""|""
"74105"|"Grupowa"|""|""|"000000073185"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"1999-01-29"|""|""
"74112"|"Grupowa"|""|""|"000000073192"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2003-09-12"|""|""
"74170"|"Grupowa"|""|""|"000000073250"|"Neuropsychiatria s.c."|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2003-11-14"|""|""
"74171"|"Grupowa"|""|""|"000000073251"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2003-11-14"|""|""
"74181"|"Grupowa"|""|""|"000000073261"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2003-11-28"|""|""
"74182"|"Grupowa"|""|""|"000000073262"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2003-11-28"|""|""
"74187"|"Grupowa"|""|""|"000000073267"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2003-09-12"|""|""
"74342"|"Grupowa"|""|""|"000000073422"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2004-04-16"|""|""
"74343"|"Grupowa"|""|""|"000000073423"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2004-04-16"|""|""
"74454"|"Grupowa"|""|""|"000000073534"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2004-09-03"|""|""
"74455"|"Grupowa"|""|""|"000000073535"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2004-09-03"|""|""
"74530"|"Grupowa"|""|""|"000000073610"|"Gabinet Urologiczno-Ginekologiczny M. Bleniewski, G Maciołek-Bleniewska"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2004-12-22"|""|""
"74577"|"Grupowa"|""|""|"000000073657"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2005-02-04"|""|""
"74586"|"Grupowa"|""|""|"000000073666"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2005-01-28"|""|""
"74587"|"Grupowa"|""|""|"000000073667"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2005-01-28"|""|""
"74592"|"Grupowa"|""|""|"000000073672"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2004-11-05"|""|""
"74800"|"Grupowa"|""|""|"000000073880"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-02-03"|""|""
"74826"|"Grupowa"|""|""|"000000073906"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2005-09-09"|""|""
"74827"|"Grupowa"|""|""|"000000073907"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2005-09-09"|""|""
"74892"|"Grupowa"|""|""|"000000073972"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2000-02-04"|""|""
"75010"|"Grupowa"|""|""|"000000074090"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-09-15"|""|""
"75031"|"Grupowa"|""|""|"000000074111"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-09-15"|""|""
"75066"|"Grupowa"|""|""|"000000074146"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-09-15"|""|""
"75067"|"Grupowa"|""|""|"000000074147"|"TWOI DENTYŚCI J URBANIAK I PARTNERZY LEKARZE STOMATOLODZY"|"59"|"Okręgowa Izba Lekarska w Łodzi"|"KRS: 0000261182"|"1000"|"1000 - spółka partnerska"|"2006-07-31"|""|""
"75068"|"Grupowa"|""|""|"000000074148"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-09-15"|""|""
"75097"|"Grupowa"|""|""|"000000074177"|"""GABINET LEKARSKI"" S.C. GRAŻYNA BRONIARCZYK-DYŁA,STANISŁAW DYŁA"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2006-11-17"|""|""
"75098"|"Grupowa"|""|""|"000000074178"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-11-17"|""|""
"75113"|"Grupowa"|""|""|"000000074193"|"Gabinet Stomatologiczny z RTG s.c. Katarzyna Kuncewicz, Bogusław Kuncewicz"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"spółka cywilna"|"2007-01-01"|""|""
"75114"|"Grupowa"|""|""|"000000074194"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2006-11-17"|""|""
"75220"|"Grupowa"|""|""|"000000074300"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-02-23"|""|""
"75221"|"Grupowa"|""|""|"000000074301"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-02-23"|""|""
"75245"|"Grupowa"|""|""|"000000074325"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-03-16"|""|""
"75348"|"Grupowa"|""|""|"000000074427"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-06-29"|""|""
"75371"|"Grupowa"|""|""|"000000074450"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-06-29"|""|""
"75389"|"Grupowa"|""|""|"000000074468"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-09-12"|""|""
"75390"|"Grupowa"|""|""|"000000074469"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-09-12"|""|""
"75392"|"Grupowa"|""|""|"000000074471"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-09-12"|""|""
"75537"|"Grupowa"|""|""|"000000074616"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-12-07"|""|""
"75538"|"Grupowa"|""|""|"000000074617"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-12-07"|""|""
"75695"|"Grupowa"|""|""|"000000074774"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2008-04-25"|""|""
"75710"|"Grupowa"|""|""|"000000074789"|"Grupowa Praktyka Lekarska S.C. Wanda i Jerzy Napierała"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"spółka cywilna"|"2008-04-25"|""|""
"75788"|"Grupowa"|""|""|"000000074867"|"PRYWATNA PRAKTYKA CHIRURGICZNA ANNA OGŁUSZKA JERZY OGŁUSZKA S.C."|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"spółka cywilna"|"2008-04-25"|""|""
"75802"|"Grupowa"|""|""|"000000074881"|"STOMATOLOGIA SPÓŁKA CYWILNA MAŁGORZATA SERAFIN, RAFAŁ BALICKI"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"spółka cywilna"|"2008-06-13"|""|""
"75862"|"Grupowa"|""|""|"000000074941"|"ESTIDENT A.Dudko, U. Papierz, A. Wolf-Smentek"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2002-04-05"|""|""
"75905"|"Grupowa"|""|""|"000000074984"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2007-03-16"|""|""
"75993"|"Grupowa"|""|""|"000000075072"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2008-12-17"|""|""
"76079"|"Grupowa"|""|""|"000000075158"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-01-23"|""|""
"76105"|"Grupowa"|""|""|"000000075184"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-02-20"|""|""
"76177"|"Grupowa"|""|""|"000000075256"|"Gabinet Stomatologiczny M.R.Milcarz s.c."|"59"|"Okręgowa Izba Lekarska w Łodzi"|"000000075256"|"0800"|"spółka cywilna"|"2009-04-17"|""|""
"76219"|"Grupowa"|""|""|"000000075298"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-06-05"|""|""
"76250"|"Grupowa"|""|""|"000000075329"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-07-10"|""|""
"76302"|"Grupowa"|""|""|"000000075381"|"Dentes s.c. Alicja i Piotr Kowal Gabinet Stomatologiczny"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2009-08-14"|""|""
"76325"|"Grupowa"|""|""|"000000075404"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-11-27"|""|""
"76339"|"Grupowa"|""|""|"000000075418"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-11-27"|""|""
"76401"|"Grupowa"|""|""|"000000075480"|"A.J. LOBA"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"spółka cywilna"|"2008-03-21"|""|""
"76424"|"Grupowa"|""|""|"000000075503"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2009-12-22"|""|""
"76521"|"Grupowa"|""|""|"000000075600"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-03-09"|""|""
"76556"|"Grupowa"|""|""|"000000075635"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-03-30"|""|""
"76624"|"Grupowa"|""|""|"000000075703"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-06-22"|""|""
"76676"|"Grupowa"|""|""|"000000075753"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-07-13"|""|""
"76679"|"Grupowa"|""|""|"000000075756"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-08-17"|""|""
"76681"|"Grupowa"|""|""|"000000075758"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-08-17"|""|""
"76688"|"Grupowa"|""|""|"000000075765"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-09-14"|""|""
"76689"|"Grupowa"|""|""|"000000075766"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2010-09-14"|""|""
"76847"|"Grupowa"|""|""|"000000075924"|"""ImplanTom"" s.c. Tomikowscy Katarzyna i Jacek"|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|"0800"|"0800 - spółka cywilna"|"2011-02-05"|""|""
"76848"|"Grupowa"|""|""|"000000075925"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2011-01-11"|""|""
"76997"|"Grupowa"|""|""|"000000076074"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2011-05-31"|""|""
"76998"|"Grupowa"|""|""|"000000076075"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2011-05-31"|""|""
"77157"|"Grupowa"|""|""|"000000076234"|""|"59"|"Okręgowa Izba Lekarska w Łodzi"|""|""|""|"2011-11-29"|""|""
"79145"|"Grupowa"|""|""|"000000078215"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2003-06-18"|""|""
"79146"|"Grupowa"|""|""|"000000078216"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2003-06-18"|""|""
"79231"|"Grupowa"|""|""|"000000078300"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2004-07-07"|""|""
"79232"|"Grupowa"|""|""|"000000078301"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2004-07-07"|""|""
"79276"|"Grupowa"|""|""|"000000078345"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2004-07-07"|""|""
"79625"|"Grupowa"|""|""|"000000078689"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2009-02-18"|""|""
"79626"|"Grupowa"|""|""|"000000078690"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2009-02-18"|""|""
"79645"|"Grupowa"|""|""|"000000078709"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|""|""|""
"79678"|"Grupowa"|""|""|"000000078742"|""|"60"|"Warmińsko-Mazurska Izba Lekarska w Olsztynie"|""|""|""|"2008-11-12"|""|""
"79890"|"Grupowa"|""|""|"000000078944"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"1998-12-16"|""|""
"80881"|"Grupowa"|""|""|"000000079935"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"1998-12-16"|""|""
"81001"|"Grupowa"|""|""|"000000080055"|"Grupowa Praktyka Lekarska  DERMED s.c. Wanda Dłuszyńska-Janik  Aleksandra Złotoś"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"spółka cywilna"|"2000-09-20"|""|""
"81004"|"Grupowa"|""|""|"000000080058"|"Grupowa Praktyka Lekarska Małgorzata Broen-Gruszczyńska Zdzisław Karczewski Pro FAMILIA S.C."|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2000-10-11"|""|""
"81005"|"Grupowa"|""|""|"000000080059"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2000-12-13"|""|""
"81009"|"Grupowa"|""|""|"000000080063"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2001-07-18"|""|""
"81022"|"Grupowa"|""|""|"000000080076"|"Grupowa Praktyka Spec-Medica s.c."|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2002-04-17"|""|""
"81024"|"Grupowa"|""|""|"000000080078"|"Grupowa Praktyka Lekarza Rodzinnego HARCERSKA s.c. G. Rogowska, A. Mierzwicka-Talma, M. Rutkowska, E"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2002-10-23"|""|""
"81029"|"Grupowa"|""|""|"000000080083"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2002-12-18"|""|""
"81030"|"Grupowa"|""|""|"000000080084"|"Grupowa Praktyka Lekarska ""Medyk"" s.c. A. Stępień I. Kotlarska-Stępień A. Barnat"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2002-12-18"|""|""
"81088"|"Grupowa"|""|""|"000000080142"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2003-10-22"|""|""
"81125"|"Grupowa"|""|""|"000000080179"|"Grupowa Praktyka Lekarzy Rodzinnych Osadca-Zych Monika, Krystyna Lejkowska"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"spółka cywilna"|"2004-01-21"|""|""
"81126"|"Grupowa"|""|""|"000000080180"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2004-01-21"|""|""
"81200"|"Grupowa"|""|""|"000000080254"|"Praktyka Lekarska s.c."|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2004-07-28"|""|""
"81208"|"Grupowa"|""|""|"000000080262"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2004-09-29"|""|""
"81240"|"Grupowa"|""|""|"000000080294"|"Gabinet Dentystyczny S.C. Maria Posuniak, Karolina Terlecka-Szulska"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2004-12-22"|""|""
"81241"|"Grupowa"|""|""|"000000080295"|"Gabinet Stomatologiczny A. R. Rodak"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2004-12-22"|""|""
"81299"|"Grupowa"|""|""|"000000080353"|"Prywatny Gabinet Stomatologiczny ""EURODENT"" s.c."|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2005-03-30"|""|""
"81320"|"Grupowa"|""|""|"000000080374"|"Leśniaks.c. Grażyna Leśniak, Paulina Leśniak Stomatologia i Ortodoncja"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2005-08-10"|""|""
"81392"|"Grupowa"|""|""|"000000080446"|"Gabinet Stomatologiczny Anna i Przemysław Kopka"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"spółka cywilna"|"2006-04-26"|"2012-05-01"|""
"81393"|"Grupowa"|""|""|"000000080447"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2006-04-26"|""|""
"81411"|"Grupowa"|""|""|"000000080465"|"Grupowa Praktyka Stomatologiczna ""ALMADENT"" s.c. Maria Bielecka, Magdalena Bielecka"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2006-06-28"|""|""
"81435"|"Grupowa"|""|""|"000000080489"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2006-09-27"|""|""
"81436"|"Grupowa"|""|""|"000000080490"|"Poradnia Dentystyczna A.A. Malinowscy"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2006-09-27"|""|""
"81440"|"Grupowa"|""|""|"000000080494"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2006-11-08"|""|""
"81473"|"Grupowa"|""|""|"000000080527"|"Cito-Dent s.c. K.Snella, A. Snella-Kocula"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2007-01-24"|""|""
"81489"|"Grupowa"|""|""|"000000080543"|"Propolis s.c. Grupowa Praktyka Lekarska lek. Sylwia Błachut i lek. Andrzej Błachut"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2007-04-18"|""|""
"81490"|"Grupowa"|""|""|"000000080544"|"Grupowa Praktyka Dentystyczna ""Madent"" Magdalena Brzoza-Drobos, Marcel Drobos"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2007-04-18"|""|""
"81509"|"Grupowa"|""|""|"000000080563"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2007-06-27"|""|""
"81552"|"Grupowa"|""|""|"000000080606"|"Prima-Dent Spółka Cywilna"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"spółka cywilna"|"2007-10-10"|""|""
"81557"|"Grupowa"|""|""|"000000080611"|"Specjalistyczna Prywatna Praktyka Lekarska Łątka Dariusz i Marta"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2007-11-14"|""|""
"81575"|"Grupowa"|""|""|"000000080629"|"Grupowa Praktyka Lekarska ""Nowa Przychodnia"" Florczak Andrzej  Tomczyk Renata  Musialik-Celta Krysty"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"1000"|"spółka partnerska"|"2007-02-21"|""|""
"81620"|"Grupowa"|""|""|"000000080674"|""|"61"|"Okręgowa Izba Lekarska w Opolu"|""|""|""|"2008-03-26"|""|""
"81870"|"Grupowa"|""|""|"000000080924"|"Centrum Diagnostyki Ginekologiczno-Położniczej GMW Spółka Partnerska M. Tomala, W. Niemczyk, G. Głąb"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"1000"|"1000 - spółka partnerska"|"2011-02-23"|""|""
"81933"|"Grupowa"|""|""|"000000080987"|"Grupowa Praktyka Lekarska Primed sc Wanda Muc, Bogdan Wręczycki"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"spółka cywilna"|"2011-12-14"|""|""
"81984"|"Grupowa"|""|""|"000000081038"|"Gabinet Stomatologiczny ELMA-DENT Agata Grzesiak Piotr Grzesiak spółka cywilna"|"61"|"Okręgowa Izba Lekarska w Opolu"|""|"0800"|"0800 - spółka cywilna"|"2012-04-18"|""|""
"82480"|"Grupowa"|""|""|"000000081534"|"PRYWATNA PRAKTYKA STOMATOLOGICZNA ""IKA-DENT"" S.C. Monika i Dariusz Najbar"|"62"|"Okręgowa Izba Lekarska w Płocku"|""|"0800"|"spółka cywilna"|"1998-09-14"|""|""
